
--- Batch 0 ---

indiv. 49/50

[26, [-0.2639422897102328, -7.179584123198506, -5.647227508050483, -4.970372660733884, -1.3698155767644558, -7.8118274937057075, -5.693387759380968, 6.540126892124491, -0.970544579476023, -7.672256260479864, -0.07778455007938057, 7.98497982181831, -8.223942205396117, -4.527489106525689, -8.195989070477548, -9.564414773253036, 3.4364301575148897, -2.1914325154331387]]
[14, [2.000432720798875, -0.0571169559848137, -2.033074895239211, -0.4177697721953706, -2.45598790973915, -3.587939419482707, 6.351934555445254, -2.4819883182851328, -1.8985523585977315, 1.6387932430145398, 6.278302992089916, 9.628661743925932, -8.443728640580064, -5.964401959097483, -6.151011367910499, 1.3867865940321202, 9.224829317501687, 8.720522969024358]]
[10, [-6.623814883033199, 4.702851311888516, -2.6285265654385164, -7.281217043306918, 3.180705865371019, -7.040343863504567, 0.8243026121395598, -2.755768047557778, 3.110722718874154, -3.3740408857231134, 0.6830174877304547, -2.102719597770042, -5.633418254671241, -8.019338037361724, -2.950895300681746, 0.149314986553426, -9.957242667817045, 0.5210536001094717]]
[1, [-8.07732752982518, 2.4488006969939455, -1.0673686768398447, 8.352817308363573, 4.525380971198572, 2.612634360943707, 3.5383587005930455, -7.575414127410163, 2.8269655637979945, 6.88325713793169, -6.761495178805426, -5.749239905223192, -7.956723064929882, 1.1742028326055287, -9.009332219855262, -8.651043415811383, 0.6538255576886094, -1.5106727070232324]]
[1, [5.050105707060995, 5.975583908601543, -0.567277141462954, 0.2949609258874837, 3.701792866499318, 9.523901793390298, 7.158823425049615, -6.742889327823796, 7.340257086588487, 2.791991518444208, -4.831755499859984, 0.03484847676619296, -6.970820666474302, -6.663031811137852, 5.914393317519256, 8.999401826624663, 7.71565112377743, -3.260164012428297]]
[0, [-9.880865743429547, 6.945180852277847, -7.500067438259032, 6.428155641221803, -9.659597153958, 5.763828924871943, -2.814324976838485, 0.8029633966560326, -2.3303087256263204, -1.8037021930719082, 5.528788954048203, -2.8843068264640443, -5.2115183932881575, -8.880724629481367, -7.481026902590989, -8.299029663720084, 8.157489170348668, 1.2653629357180236]]
[0, [0.6479633509272134, -1.3922996275014743, -9.239091036996662, 3.234989715444671, 8.152024115262854, -3.8924997120364306, -4.734703796576298, -6.54629999806025, -0.3640094230488131, -2.1205125960664883, 5.6427885967461044, -8.66579967969491, 4.649247563120301, -2.504113203439311, -8.823644681168567, -5.340800019276674, 6.508664116685601, -7.392631535666759]]
[0, [4.261604236378936, 0.48665601134632475, 1.1358028850341366, -7.377154695374822, -3.6973340857757986, -9.089869902481563, -5.8768386909162444, 3.0289110822073155, -2.97279055346576, -8.147296313949514, -4.613858124623582, -5.694265283293161, 7.709628286167838, 0.8274728047239428, -9.48954950101686, 3.6979207988656686, 8.080690223191269, 3.239824117821433]]
[0, [-1.8692617777539784, 0.6082720253180085, -9.877068318552464, 6.533274582080516, -5.493433047273668, 5.903000161874672, 9.182034492022296, 0.07861289680760919, 2.2428630468775683, 8.027407452752065, -8.08454189502315, 3.2846244304277263, -2.5626875148673562, 7.920222596570937, 6.440080437290025, 5.6790340155394325, -5.844323988124258, -0.07606784095848873]]
[0, [-7.319846545926083, 0.667252589110225, -9.987316654974707, 0.9748202295840009, -0.2805925174129058, 8.502500134344821, -9.625355547706494, -9.327843768062001, 7.7065360614300324, -7.474484555478725, 0.5095589120039552, 2.6839026608060497, 3.507473289117298, 1.9509442237509234, -4.436679450986814, -5.390879789214839, 4.289514538561361, -7.1969939830199925]]
